1794,584.0
1797,584.6
1800,585.5
1803,586.1
1806,586.9
1809,587.3
1812,588.1
1815,589.0
1818,590.0
1821,590.9
1824,591.7
1827,592.5
1830,593.4
1833,594.3
1836,595.0
1839,595.8
1842,596.0
1845,596.9
1848,597.3
1851,597.7
1854,598.0
1857,598.4
1860,598.9
1863,599.5
1866,600.1
1869,601.0
1872,602.2
1875,602.9
1878,603.7
1881,604.8
1884,605.5
1887,606.0
1890,606.6
1893,607.2
1896,607.6
1899,607.9
1902,608.3
1905,608.8
1908,609.3
1911,609.7
1914,610.4
1917,611.0
1920,611.4
1923,611.9
1926,612.4
1929,612.9
1932,613.4
1935,613.7
1938,614.0
1941,614.3
1944,614.6
1947,614.9
1950,615.3
1953,615.6
1956,616.0
1959,616.4
1962,616.8
1965,617.0
1968,617.5
1971,617.9
1974,618.4
1977,618.7
1980,619.2
1983,619.7
1986,620.6
1989,621.1
1992,621.5
1995,622.0
1998,622.3
2001,622.6
2004,623.0
2007,623.4
2010,623.7
2013,624.1
2016,624.5
2019,625.1
2022,625.7
2025,626.4
2028,627.2
2031,628.1
2034,629.0
2037,630.1
2040,631.2
2043,632.0
2046,632.8
2049,633.5
2052,634.2
2055,635.2
2058,636.3
2061,637.0
2064,637.6
2067,638.2
2070,638.9
2073,639.3
2076,639.9
2079,640.6
2082,641.4
2085,642.2
2088,642.6
2091,643.2
2094,643.6
2097,644.0
2100,644.4
2103,644.6
2106,644.9
2109,644.9
2112,644.9
2115,644.9
2118,645.2
2121,645.2
2124,645.2
2127,645.2
2130,645.2
2133,645.0
2136,645.0
2139,644.9
2142,644.6
2145,644.3
2148,644.1
2151,643.6
2154,643.5
2157,643.0
2160,642.6
2163,642.3
2166,642.0
2169,641.8
2172,641.6
2175,641.3
2178,641.1
2181,640.8
2184,640.4
2187,640.2
2190,639.7
2193,639.3
2196,639.0
2199,638.7
2202,638.3
2205,637.8
2208,637.5
2211,637.1
2214,636.4
2217,635.8
2220,635.5
2223,634.7
2226,633.9
2229,632.2
2232,631.2
2235,629.6
2238,628.7
2241,627.8
2244,626.0
2247,624.1
2250,622.5
2253,621.8
2256,621.3
2259,621.1
2262,621.0
2265,620.9
2268,620.9
2271,621.1
2274,621.3
2277,621.4
2280,621.8
2283,621.8
2286,621.6
2289,621.4
2292,621.3
2295,621.0
2298,620.6
2301,620.3
2304,620.1
2307,619.3
2310,618.6
2313,617.9
2316,617.5
2319,616.8
2322,616.2
2325,616.0
2328,615.5
2331,614.7
2334,614.2
2337,613.7
2340,613.1
2343,612.4
2346,611.8
2349,611.3
2352,610.5
2355,609.9
2358,609.5
2361,608.9
2364,608.6
2367,608.3
2370,607.9
2373,607.4
2376,606.7
2379,605.9
2382,605.4
2385,604.5
2388,603.7
2391,602.6
2394,601.8
2397,600.9
2400,600.3
2403,599.9
2406,599.3
2409,598.7
2412,598.4
2415,598.1
2418,597.6
2421,597.1
2424,596.5
2427,596.1
2430,595.4
2433,594.7
2436,594.3
2439,593.6
2442,592.8
2445,591.9
2448,591.4
2451,590.5
2454,589.6
2457,588.5
2460,587.7
2463,586.7
2466,585.7
2469,584.8
2472,584.1
2475,583.0
2478,582.2
2481,581.5
2484,580.8
2487,580.3
2490,579.9
2493,579.7
2496,579.1
2499,578.7
2502,578.2
2505,578.0
2508,577.7
2511,577.4
2514,577.2
2517,576.9
2520,576.6
2523,576.2
2526,575.9
2529,575.4
2532,575.0
2535,574.5
2538,574.2
2541,573.7
2544,573.1
2547,572.6
2550,572.3
2553,571.5
2556,570.7
2559,570.2
2562,569.3
2565,568.3
2568,567.5
2571,567.1
2574,566.6
2577,565.3
2580,564.3
2583,563.6
2586,562.5
2589,561.5
2592,560.8
2595,559.9
2598,559.0
2601,558.1
2604,557.5
2607,556.5
2610,555.7
2613,555.1
2616,555.0
2619,554.7
2622,554.4
2625,553.7
2628,553.7
2631,553.9
2634,554.3
2637,554.3
2640,554.0
2643,553.8
2646,553.4
2649,553.0
2652,552.6
2655,552.4
2658,552.4
2661,552.5
2664,552.5
2667,552.2
2670,552.1
2673,551.9
2676,551.8
2679,551.5
2682,551.2
2685,550.0
2688,550.0
2691,550.2
2694,551.7
2697,552.0
2700,552.1
2703,552.2
2706,552.3
2709,552.3
2712,552.2
2715,551.9
2718,551.7
2721,551.5
2724,551.4
2727,551.0
2730,550.3
2733,549.8
2736,549.3
2739,548.6
2742,547.9
2745,547.6
2748,546.9
2751,546.1
2754,545.2
2757,544.5
2760,543.5
2763,542.5
2766,542.4
2769,542.3
2772,542.3
2775,543.0
2778,543.1
2781,543.3
2784,543.3
2787,543.3
2790,543.3
2793,543.3
2796,543.2
2799,543.0
2802,543.0
2805,542.8
2808,542.7
2811,542.6
2814,542.6
2817,542.6
2820,542.6
2823,542.5
2826,542.3
2829,542.3
2832,542.3
2835,542.3
2838,542.3
2841,542.3
2844,542.3
2847,542.3
2850,542.2
2853,542.0
2856,542.0
2859,542.1
2862,542.3
2865,542.3
2868,542.2
2871,542.1
2874,542.1
2877,542.2
2880,542.2
2883,542.1
2886,542.1
2889,542.0
2892,542.0
2895,541.8
2898,541.5
2901,541.2
2904,541.1
2907,540.9
2910,540.7
2913,540.4
2916,540.0
2919,539.4
2922,539.0
2925,538.5
2928,538.5
2931,538.8
2934,539.2
2937,539.5
2940,539.6
2943,539.7
2946,539.7
2949,539.7
2952,539.7
2955,539.7
2958,539.7
2961,539.7
2964,539.6
2967,539.6
2970,539.8
2973,539.9
2976,539.9
2979,539.9
2982,539.8
2985,539.8
2988,539.8
2991,539.9
2994,539.9
2997,539.8
3000,539.6
3003,539.6
3006,539.4
3009,539.3
3012,539.3
3015,539.2
3018,538.9
3021,538.6
3024,538.4
3027,538.3
3030,538.3
3033,538.1
3036,537.8
3039,537.8
3042,537.8
3045,537.8
3048,537.8
3051,537.7
3054,537.6
3057,537.6
3060,537.6
3063,537.6
3066,537.5
3069,537.5
3072,537.2
3075,537.2
3078,537.2
3081,537.3
3084,537.4
3087,537.4
3090,537.3
3093,536.9
3096,536.8
3099,536.7
3102,536.5
3105,536.4
3108,536.3
3111,536.0
3114,535.5
3117,535.4
3120,535.3
3123,535.2
3126,534.8
3129,534.6
3132,534.4
3135,534.2
3138,533.6
3141,533.3
3144,533.0
3147,532.5
3150,532.4
3153,532.4
3156,532.5
3159,532.5
3162,532.3
3165,532.0
3168,531.6
3171,531.1
3174,530.8
3177,530.4
3180,530.0
3183,529.7
3186,529.4
3189,529.0
3192,528.6
3195,528.4
3198,528.2
3201,527.5
3204,526.9
3207,526.5
3210,526.0
3213,525.4
3216,525.0
3219,524.6
3222,524.3
3225,523.7
3228,523.4
3231,523.0
3234,522.6
3237,522.2
3240,521.6
3243,521.4
3246,520.9
3249,520.4
3252,520.0
3255,519.7
3258,519.4
3261,519.0
3264,518.6
3267,518.0
3270,517.7
3273,517.3
3276,517.0
3279,516.7
3282,516.4
3285,516.2
3288,515.2
3291,513.4
3294,511.7
3297,510.3
3300,508.1
3303,507.3
3306,507.3
3309,507.6
3312,508.0
3315,508.6
3318,508.6
3321,508.6
3324,508.6
3327,508.5
3330,508.5
3333,508.5
3336,508.8
3339,509.5
3342,509.6
3345,509.6
3348,509.7
3351,509.9
3354,510.0
3357,510.1
3360,510.5
3363,510.7
3366,510.9
3369,510.9
3372,511.1
3375,511.2
3378,511.2
3381,511.2
3384,510.8
3387,510.8
3390,511.4
3393,511.4
3396,511.1
3399,511.0
3402,511.0
3405,511.3
3408,512.1
3411,512.4
3414,512.4
3417,512.5
3420,512.7
3423,512.7
3426,512.7
3429,512.6
3432,512.6
3435,512.6
3438,512.7
3441,512.8
3444,512.9
3447,512.9
3450,512.4
3453,512.1
3456,512.1
3459,511.9
3462,511.8
3465,511.2
3468,510.8
3471,510.6
3474,510.0
3477,509.3
3480,508.9
3483,508.8
3486,507.7
3489,506.1
3492,503.7
3495,503.4
3498,502.4
3501,501.4
3504,500.7
3507,500.6
3510,500.1
3513,499.8
3516,499.8
3519,499.8
3522,500.3
3525,500.3
3528,500.3
3531,500.3
3534,500.3
3537,500.4
3540,500.4
3543,499.5
3546,497.8
3549,496.2
3552,496.1
3555,496.1
3558,496.4
3561,498.5
3564,499.7
3567,499.7
3570,499.8
3573,499.8
3576,499.8
3579,499.8
3582,500.1
3585,500.2
3588,500.4
3591,500.5
3594,500.5
3597,500.6
3600,500.6
3603,500.8
3606,500.9
3609,500.9
3612,500.9
3615,501.0
3618,501.3
3621,501.8
3624,503.4
3627,504.2
3630,504.7
3633,505.7
3636,505.7
3639,505.5
3642,505.5
3645,505.6
3648,505.6
3651,505.7
3654,505.7
3657,505.7
3660,505.8
3663,505.9
3666,505.9
3669,506.0
3672,506.3
3675,506.4
3678,506.5
3681,506.7
3684,507.0
3687,507.1
3690,507.2
3693,507.5
3696,507.8
3699,508.0
3702,508.2
3705,508.5
3708,508.8
3711,509.0
3714,509.4
3717,509.8
3720,510.4
3723,510.5
3726,510.8
3729,511.0
3732,511.4
3735,512.2
3738,512.4
3741,512.7
3744,512.9
3747,513.2
3750,513.5
3753,513.8
3756,514.1
3759,514.4
3762,514.9
3765,515.1
3768,515.3
3771,515.7
3774,516.1
3777,516.6
3780,517.0
3783,517.4
3786,517.9
3789,518.2
3792,519.0
3795,519.8
3798,519.9
3801,520.5
3804,520.5
3807,520.4
3810,520.4
3813,520.7
3816,521.5
3819,522.2
3822,522.3
3825,522.8
3828,522.8
3831,523.5
3834,523.8
3837,524.0
3840,524.0
3843,523.5
3846,523.5
3849,524.4
3852,525.4
3855,526.1
3858,526.8
3861,527.2
3864,527.6
3867,528.1
3870,529.0
3873,529.9
3876,530.8
3879,532.1
3882,532.7
